binary_package	binary_version	source_package	source_version	repo_relative_path	source_directory	repo_url
libegl-dev	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz
libegl-dev	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc
libegl-dev	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz
libegl-mesa0	22.3.6-1+deb12u1	mesa	22.3.6-1+deb12u1	mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.diff.gz	mesa/22.3.6-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.diff.gz
libegl-mesa0	22.3.6-1+deb12u1	mesa	22.3.6-1+deb12u1	mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.dsc	mesa/22.3.6-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.dsc
libegl-mesa0	22.3.6-1+deb12u1	mesa	22.3.6-1+deb12u1	mesa/22.3.6-1+deb12u1/mesa_22.3.6.orig.tar.gz	mesa/22.3.6-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/22.3.6-1+deb12u1/mesa_22.3.6.orig.tar.gz
libegl1	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz
libegl1	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc
libegl1	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz
libegl1-mesa-dev	22.3.6-1+deb12u1	mesa	22.3.6-1+deb12u1	mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.diff.gz	mesa/22.3.6-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.diff.gz
libegl1-mesa-dev	22.3.6-1+deb12u1	mesa	22.3.6-1+deb12u1	mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.dsc	mesa/22.3.6-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/22.3.6-1+deb12u1/mesa_22.3.6-1+deb12u1.dsc
libegl1-mesa-dev	22.3.6-1+deb12u1	mesa	22.3.6-1+deb12u1	mesa/22.3.6-1+deb12u1/mesa_22.3.6.orig.tar.gz	mesa/22.3.6-1+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/mesa/22.3.6-1+deb12u1/mesa_22.3.6.orig.tar.gz
libelf1	0.188-2.1	elfutils	0.188-2.1	elfutils/0.188-2.1/elfutils_0.188-2.1.debian.tar.xz	elfutils/0.188-2.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/elfutils/0.188-2.1/elfutils_0.188-2.1.debian.tar.xz
libelf1	0.188-2.1	elfutils	0.188-2.1	elfutils/0.188-2.1/elfutils_0.188-2.1.dsc	elfutils/0.188-2.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/elfutils/0.188-2.1/elfutils_0.188-2.1.dsc
libelf1	0.188-2.1	elfutils	0.188-2.1	elfutils/0.188-2.1/elfutils_0.188.orig.tar.bz2	elfutils/0.188-2.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/elfutils/0.188-2.1/elfutils_0.188.orig.tar.bz2
libelf1	0.188-2.1	elfutils	0.188-2.1	elfutils/0.188-2.1/elfutils_0.188.orig.tar.bz2.asc	elfutils/0.188-2.1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/elfutils/0.188-2.1/elfutils_0.188.orig.tar.bz2.asc
libepoxy-dev	1.5.10-1	libepoxy	1.5.10-1	libepoxy/1.5.10-1/libepoxy_1.5.10-1.debian.tar.xz	libepoxy/1.5.10-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libepoxy/1.5.10-1/libepoxy_1.5.10-1.debian.tar.xz
libepoxy-dev	1.5.10-1	libepoxy	1.5.10-1	libepoxy/1.5.10-1/libepoxy_1.5.10-1.dsc	libepoxy/1.5.10-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libepoxy/1.5.10-1/libepoxy_1.5.10-1.dsc
libepoxy-dev	1.5.10-1	libepoxy	1.5.10-1	libepoxy/1.5.10-1/libepoxy_1.5.10.orig.tar.gz	libepoxy/1.5.10-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libepoxy/1.5.10-1/libepoxy_1.5.10.orig.tar.gz
libepoxy0	1.5.10-1	libepoxy	1.5.10-1	libepoxy/1.5.10-1/libepoxy_1.5.10-1.debian.tar.xz	libepoxy/1.5.10-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libepoxy/1.5.10-1/libepoxy_1.5.10-1.debian.tar.xz
libepoxy0	1.5.10-1	libepoxy	1.5.10-1	libepoxy/1.5.10-1/libepoxy_1.5.10-1.dsc	libepoxy/1.5.10-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libepoxy/1.5.10-1/libepoxy_1.5.10-1.dsc
libepoxy0	1.5.10-1	libepoxy	1.5.10-1	libepoxy/1.5.10-1/libepoxy_1.5.10.orig.tar.gz	libepoxy/1.5.10-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libepoxy/1.5.10-1/libepoxy_1.5.10.orig.tar.gz
libevdev-dev	1.13.0+dfsg-1	libevdev	1.13.0+dfsg-1	libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.debian.tar.xz	libevdev/1.13.0+dfsg-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.debian.tar.xz
libevdev-dev	1.13.0+dfsg-1	libevdev	1.13.0+dfsg-1	libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.dsc	libevdev/1.13.0+dfsg-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.dsc
libevdev-dev	1.13.0+dfsg-1	libevdev	1.13.0+dfsg-1	libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg.orig.tar.xz	libevdev/1.13.0+dfsg-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg.orig.tar.xz
libevdev2	1.13.0+dfsg-1	libevdev	1.13.0+dfsg-1	libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.debian.tar.xz	libevdev/1.13.0+dfsg-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.debian.tar.xz
libevdev2	1.13.0+dfsg-1	libevdev	1.13.0+dfsg-1	libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.dsc	libevdev/1.13.0+dfsg-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg-1.dsc
libevdev2	1.13.0+dfsg-1	libevdev	1.13.0+dfsg-1	libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg.orig.tar.xz	libevdev/1.13.0+dfsg-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libevdev/1.13.0+dfsg-1/libevdev_1.13.0+dfsg.orig.tar.xz
libexpat1	2.5.0-1+deb12u2	expat	2.5.0-1+deb12u2	expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.debian.tar.xz	expat/2.5.0-1+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.debian.tar.xz
libexpat1	2.5.0-1+deb12u2	expat	2.5.0-1+deb12u2	expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.dsc	expat/2.5.0-1+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.dsc
libexpat1	2.5.0-1+deb12u2	expat	2.5.0-1+deb12u2	expat/2.5.0-1+deb12u2/expat_2.5.0.orig.tar.gz	expat/2.5.0-1+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/expat/2.5.0-1+deb12u2/expat_2.5.0.orig.tar.gz
libexpat1-dev	2.5.0-1+deb12u2	expat	2.5.0-1+deb12u2	expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.debian.tar.xz	expat/2.5.0-1+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.debian.tar.xz
libexpat1-dev	2.5.0-1+deb12u2	expat	2.5.0-1+deb12u2	expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.dsc	expat/2.5.0-1+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/expat/2.5.0-1+deb12u2/expat_2.5.0-1+deb12u2.dsc
libexpat1-dev	2.5.0-1+deb12u2	expat	2.5.0-1+deb12u2	expat/2.5.0-1+deb12u2/expat_2.5.0.orig.tar.gz	expat/2.5.0-1+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/expat/2.5.0-1+deb12u2/expat_2.5.0.orig.tar.gz
libext2fs-dev	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.debian.tar.xz	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.debian.tar.xz
libext2fs-dev	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.dsc	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.dsc
libext2fs-dev	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz
libext2fs-dev	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz.asc	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz.asc
libext2fs2	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.debian.tar.xz	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.debian.tar.xz
libext2fs2	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.dsc	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0-2.dsc
libext2fs2	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz
libext2fs2	1.47.0-2+b2	e2fsprogs	1.47.0-2	e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz.asc	e2fsprogs/1.47.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/e2fsprogs/1.47.0-2/e2fsprogs_1.47.0.orig.tar.gz.asc
libfakeroot	1.31-1.2	fakeroot	1.31-1.2	fakeroot/1.31-1.2/fakeroot_1.31-1.2.debian.tar.xz	fakeroot/1.31-1.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fakeroot/1.31-1.2/fakeroot_1.31-1.2.debian.tar.xz
libfakeroot	1.31-1.2	fakeroot	1.31-1.2	fakeroot/1.31-1.2/fakeroot_1.31-1.2.dsc	fakeroot/1.31-1.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fakeroot/1.31-1.2/fakeroot_1.31-1.2.dsc
libfakeroot	1.31-1.2	fakeroot	1.31-1.2	fakeroot/1.31-1.2/fakeroot_1.31.orig.tar.gz	fakeroot/1.31-1.2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fakeroot/1.31-1.2/fakeroot_1.31.orig.tar.gz
libfbclient2	3.0.11.33637.ds4-2+deb12u1	firebird3.0	3.0.11.33637.ds4-2+deb12u1	firebird3.0/3.0.11.33637.ds4-2+deb12u1/firebird3.0_3.0.11.33637.ds4-2+deb12u1.debian.tar.xz	firebird3.0/3.0.11.33637.ds4-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/firebird3.0/3.0.11.33637.ds4-2+deb12u1/firebird3.0_3.0.11.33637.ds4-2+deb12u1.debian.tar.xz
libfbclient2	3.0.11.33637.ds4-2+deb12u1	firebird3.0	3.0.11.33637.ds4-2+deb12u1	firebird3.0/3.0.11.33637.ds4-2+deb12u1/firebird3.0_3.0.11.33637.ds4-2+deb12u1.dsc	firebird3.0/3.0.11.33637.ds4-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/firebird3.0/3.0.11.33637.ds4-2+deb12u1/firebird3.0_3.0.11.33637.ds4-2+deb12u1.dsc
libfbclient2	3.0.11.33637.ds4-2+deb12u1	firebird3.0	3.0.11.33637.ds4-2+deb12u1	firebird3.0/3.0.11.33637.ds4-2+deb12u1/firebird3.0_3.0.11.33637.ds4.orig.tar.xz	firebird3.0/3.0.11.33637.ds4-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/firebird3.0/3.0.11.33637.ds4-2+deb12u1/firebird3.0_3.0.11.33637.ds4.orig.tar.xz
libfdisk1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.debian.tar.xz
libfdisk1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1-5+deb12u3.dsc
libfdisk1	2.38.1-5+deb12u3	util-linux	2.38.1-5+deb12u3	util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz	util-linux/2.38.1-5+deb12u3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/util-linux/2.38.1-5+deb12u3/util-linux_2.38.1.orig.tar.xz
libffi-dev	3.4.4-1	libffi	3.4.4-1	libffi/3.4.4-1/libffi_3.4.4-1.debian.tar.xz	libffi/3.4.4-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libffi/3.4.4-1/libffi_3.4.4-1.debian.tar.xz
libffi-dev	3.4.4-1	libffi	3.4.4-1	libffi/3.4.4-1/libffi_3.4.4-1.dsc	libffi/3.4.4-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libffi/3.4.4-1/libffi_3.4.4-1.dsc
libffi-dev	3.4.4-1	libffi	3.4.4-1	libffi/3.4.4-1/libffi_3.4.4.orig.tar.gz	libffi/3.4.4-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libffi/3.4.4-1/libffi_3.4.4.orig.tar.gz
libffi8	3.4.4-1	libffi	3.4.4-1	libffi/3.4.4-1/libffi_3.4.4-1.debian.tar.xz	libffi/3.4.4-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libffi/3.4.4-1/libffi_3.4.4-1.debian.tar.xz
libffi8	3.4.4-1	libffi	3.4.4-1	libffi/3.4.4-1/libffi_3.4.4-1.dsc	libffi/3.4.4-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libffi/3.4.4-1/libffi_3.4.4-1.dsc
libffi8	3.4.4-1	libffi	3.4.4-1	libffi/3.4.4-1/libffi_3.4.4.orig.tar.gz	libffi/3.4.4-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libffi/3.4.4-1/libffi_3.4.4.orig.tar.gz
libflac12	1.4.2+ds-2	flac	1.4.2+ds-2	flac/1.4.2+ds-2/flac_1.4.2+ds-2.debian.tar.xz	flac/1.4.2+ds-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/flac/1.4.2+ds-2/flac_1.4.2+ds-2.debian.tar.xz
libflac12	1.4.2+ds-2	flac	1.4.2+ds-2	flac/1.4.2+ds-2/flac_1.4.2+ds-2.dsc	flac/1.4.2+ds-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/flac/1.4.2+ds-2/flac_1.4.2+ds-2.dsc
libflac12	1.4.2+ds-2	flac	1.4.2+ds-2	flac/1.4.2+ds-2/flac_1.4.2+ds.orig.tar.xz	flac/1.4.2+ds-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/flac/1.4.2+ds-2/flac_1.4.2+ds.orig.tar.xz
libfontconfig-dev	2.14.1-4	fontconfig	2.14.1-4	fontconfig/2.14.1-4/fontconfig_2.14.1-4.debian.tar.xz	fontconfig/2.14.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fontconfig/2.14.1-4/fontconfig_2.14.1-4.debian.tar.xz
libfontconfig-dev	2.14.1-4	fontconfig	2.14.1-4	fontconfig/2.14.1-4/fontconfig_2.14.1-4.dsc	fontconfig/2.14.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fontconfig/2.14.1-4/fontconfig_2.14.1-4.dsc
libfontconfig-dev	2.14.1-4	fontconfig	2.14.1-4	fontconfig/2.14.1-4/fontconfig_2.14.1.orig.tar.xz	fontconfig/2.14.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fontconfig/2.14.1-4/fontconfig_2.14.1.orig.tar.xz
libfontconfig1	2.14.1-4	fontconfig	2.14.1-4	fontconfig/2.14.1-4/fontconfig_2.14.1-4.debian.tar.xz	fontconfig/2.14.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fontconfig/2.14.1-4/fontconfig_2.14.1-4.debian.tar.xz
libfontconfig1	2.14.1-4	fontconfig	2.14.1-4	fontconfig/2.14.1-4/fontconfig_2.14.1-4.dsc	fontconfig/2.14.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fontconfig/2.14.1-4/fontconfig_2.14.1-4.dsc
libfontconfig1	2.14.1-4	fontconfig	2.14.1-4	fontconfig/2.14.1-4/fontconfig_2.14.1.orig.tar.xz	fontconfig/2.14.1-4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/fontconfig/2.14.1-4/fontconfig_2.14.1.orig.tar.xz
libfreetype-dev	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.debian.tar.xz	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.debian.tar.xz
libfreetype-dev	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.dsc	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.dsc
libfreetype-dev	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2demos.tar.xz	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2demos.tar.xz
libfreetype-dev	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2demos.tar.xz.asc	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2demos.tar.xz.asc
libfreetype-dev	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2docs.tar.xz	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2docs.tar.xz
libfreetype-dev	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2docs.tar.xz.asc	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2docs.tar.xz.asc
libfreetype-dev	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig.tar.xz	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig.tar.xz
libfreetype6	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.debian.tar.xz	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.debian.tar.xz
libfreetype6	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.dsc	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg-5+deb12u4.dsc
libfreetype6	2.12.1+dfsg-5+deb12u4	freetype	2.12.1+dfsg-5+deb12u4	freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2demos.tar.xz	freetype/2.12.1+dfsg-5+deb12u4	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/freetype/2.12.1+dfsg-5+deb12u4/freetype_2.12.1+dfsg.orig-ft2demos.tar.xz
